aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
-0.6108373376561009,1,0.0301705213875482,1.0,0.0001042980141872,1.0,2019-07-09,Tehran,4.932100350784088
-0.3992583654075662,1,0.0287299623252078,1.0,8.466928011889958e-05,1.0,2019-07-16,Tehran,1.4864410509712709
-0.5736080398333959,1,0.0295793955971681,1.0,0.0001064964333649,1.0,2019-07-23,Tehran,2.0013943096285725
-0.4641081646303192,1,0.0306631303878915,1.0,0.0001266140374053,1.0,2019-07-30,Tehran,2.4257367499403886
-0.5697770873851373,1,0.0319542814299399,1.0,0.0001138565947947,1.0,2019-08-06,Tehran,4.331989412074191
-0.406466232684176,1,0.029494645876486,1.0,0.0001602987055479,1.0,2019-08-13,Tehran,1.7205908514201924
-0.5603943332900788,1,0.0304614718663697,1.0,0.0001498491764767,1.0,2019-08-20,Tehran,1.171080082610068
-0.652502829061271,1,0.029288299342089,1.0,0.0001524909526973,0.9930795847750864,2019-08-27,Tehran,3.953504841296431
-0.6122423239812304,1,0.028484756470707,1.0,0.0001363400045423,1.0,2019-09-03,Tehran,2.8392708178963555
-0.729103981241505,1,0.0286278012219312,1.0,0.0001244489422996,1.0,2019-09-10,Tehran,3.3912834997413683
-0.5392664494627226,1,0.0281888109375175,1.0,0.0001454548259469,1.0,2019-09-17,Tehran,1.5372775935108274
-0.4493657484564649,1,0.0266188490341979,1.0,0.0001476719016191,1.0,2019-09-24,Tehran,1.3941933695826954
-0.6459705522873732,1,0.0292394936160761,1.0,0.0002160309697949,1.0,2019-10-01,Tehran,1.493579131171978
-0.7268686011635151,1,0.0276932401711884,1.0,0.0002039446122517,1.0,2019-10-08,Tehran,5.871022065638871
